Country Code,Country Name,Value
JAM,Jamaica,2650400
JPN,Japan,127773000
JOR,Jordan,5411500
KAZ,Kazakhstan,15147029
KEN,Kenya,35614576
KIR,Kiribati,91988
PRK,"Korea, Dem. Rep.",23745941
KOR,"Korea, Rep.",48138000
KSV,Kosovo,1767000
KWT,Kuwait,2264014
KGZ,Kyrgyz Republic,5162600
LAO,Lao PDR,5753341
LVA,Latvia,2300512
LBN,Lebanon,4052420
LSO,Lesotho,2065752
LBR,Liberia,3182539
LBY,Libya,5769709
LIE,Liechtenstein,34696
LTU,Lithuania,3414304
LUX,Luxembourg,465158
MAC,"Macao SAR, China",481390
MKD,"Macedonia, FYR",2038109
MDG,Madagascar,17885967
MWI,Malawi,12822587
MYS,Malaysia,26100241
MDV,Maldives,295240
MLI,Mali,13176642
MLT,Malta,403837
MHL,Marshall Islands,52037
MRT,Mauritania,3047249
MUS,Mauritius,1243253
MYT,Mayotte,174681
MEX,Mexico,106483757
FSM,"Micronesia, Fed. Sts.",109419
MDA,Moldova,3595182
MCO,Monaco,35260
MNG,Mongolia,2547339
MNE,Montenegro,626739
MAR,Morocco,30392473
MOZ,Mozambique,20770013
MMR,Myanmar,46321162
NAM,Namibia,2079951
NPL,Nepal,27281945
NLD,Netherlands,16319868
NCL,New Caledonia,234393
NZL,New Zealand,4133900
NIC,Nicaragua,5424336
NER,Niger,12993884
NGA,Nigeria,139823340
MNP,Northern Mariana Islands,67381
NOR,Norway,4623291
OMN,Oman,2429510
PAK,Pakistan,158645463
PLW,Palau,19906
PAN,Panama,3238321
PNG,Papua New Guinea,6095437
PRY,Paraguay,5897816
PER,Peru,27558769
PHL,Philippines,85546427
POL,Poland,38165445
PRT,Portugal,10549424
PRI,Puerto Rico,3910722
QAT,Qatar,820986
ROU,Romania,21634371
RUS,Russian Federation,143150000
RWA,Rwanda,9201727
WSM,Samoa,180237
SMR,San Marino,30301
STP,Sao Tome and Principe,152622
SAU,Saudi Arabia,24041116
SEN,Senegal,10871908
SRB,Serbia,7440769
SYC,Seychelles,82900
SLE,Sierra Leone,5153435
SGP,Singapore,4265800
SXM,Sint Maarten (Dutch part),36936
SVK,Slovak Republic,5387001
SVN,Slovenia,2000474
SLB,Solomon Islands,469805
SOM,Somalia,8359859
ZAF,South Africa,47198469
ESP,Spain,43398143
LKA,Sri Lanka,19842536
KNA,St. Kitts and Nevis,49173
LCA,St. Lucia,164330
MAF,St. Martin (French part),27906
VCT,St. Vincent and the Grenadines,108755
SDN,Sudan,38410320
SUR,Suriname,499294
SWZ,Swaziland,1017425.48467799
SWE,Sweden,9029572
CHE,Switzerland,7437115
SYR,Syrian Arab Republic,18484122
TJK,Tajikistan,6453240
TZA,Tanzania,38831024
THA,Thailand,66698483
TLS,Timor-Leste,1010367
TGO,Togo,5408044
TON,Tonga,100926
TTO,Trinidad and Tobago,1315386
TUN,Tunisia,10029000
TUR,Turkey,68143186
TKM,Turkmenistan,4747839
TCA,Turks and Caicos Islands,30531
TUV,Tuvalu,9694
UGA,Uganda,28431204
UKR,Ukraine,47105150
ARE,United Arab Emirates,4069349
GBR,United Kingdom,60224307
USA,United States,295516599
URY,Uruguay,3305723
UZB,Uzbekistan,26167000
VUT,Vanuatu,211170
VEN,"Venezuela, RB",26577000
VNM,Vietnam,82393500
VIR,Virgin Islands (U.S.),109600
PSE,West Bank and Gaza,3574697.99931562
YEM,"Yemen, Rep.",20648643
ZMB,Zambia,11462365
ZWE,Zimbabwe,12570686
