Country Code,Country Name,Value
CYP,Cyprus,961482
CZE,Czech Republic,10236491
DNK,Denmark,5358783
DJI,Djibouti,749604
DMA,Dominica,69447
DOM,Dominican Republic,8726256
ECU,Ecuador,12552036
EGY,"Egypt, Arab Rep.",68888032
SLV,El Salvador,5966027
GNQ,Equatorial Guinea,537195
ERI,Eritrea,3812473
EST,Estonia,1364101
ETH,Ethiopia,67303731
FRO,Faeroe Islands,46358
FJI,Fiji,814780
FIN,Finland,5188008
FRA,France,61201676
PYF,French Polynesia,241448
GAB,Gabon,1263165
GMB,"Gambia, The",1335674
GEO,Georgia,4386400
DEU,Germany,82349925
GHA,Ghana,19632265
GIB,Gibraltar,27615
GRC,Greece,10949957
GRL,Greenland,56350
GRD,Grenada,101731
GUM,Guam,157596
GTM,Guatemala,11512637
GIN,Guinea,8472339
GNB,Guinea-Bissau,1264855
GUY,Guyana,735327
HTI,Haiti,8791931
HND,Honduras,6347272
HKG,"Hong Kong SAR, China",6714300
HUN,Hungary,10187576
ISL,Iceland,284968
IND,India,1071374264
IDN,Indonesia,216203499
IRN,"Iran, Islamic Rep.",66313553
IRQ,Iraq,24937728.4493926
IRL,Ireland,3866243
IMN,Isle of Man,77577
ISR,Israel,6439000
ITA,Italy,56977217
JAM,Jamaica,2604788.61906298
JPN,Japan,127149000
JOR,Jordan,4917500
KAZ,Kazakhstan,14858335
KEN,Kenya,32076186
KIR,Kiribati,85550
PRK,"Korea, Dem. Rep.",23083419
KOR,"Korea, Rep.",47357000
KSV,Kosovo,1721000
KWT,Kuwait,2009588
KGZ,Kyrgyz Republic,4945000
LAO,Lao PDR,5408912
LVA,Latvia,2355011
LBN,Lebanon,3802903
LSO,Lesotho,1988983
LBR,Liberia,2939296
LBY,Libya,5331311
LIE,Liechtenstein,33239
LTU,Lithuania,3481292
LUX,Luxembourg,441525
MAC,"Macao SAR, China",440265
MKD,"Macedonia, FYR",2016075
MDG,Madagascar,15846412
MWI,Malawi,11529337
MYS,Malaysia,23964621
MDV,Maldives,277791
MLI,Mali,11639798
MLT,Malta,393028
MHL,Marshall Islands,52131
MRT,Mauritania,2720367
MUS,Mauritius,1199881
MYT,Mayotte,153887
MEX,Mexico,101329543
FSM,"Micronesia, Fed. Sts.",107290
MDA,Moldova,3631460
MCO,Monaco,35288
MNG,Mongolia,2434515
MNE,Montenegro,630299
MAR,Morocco,29129204
MOZ,Mozambique,18691461
MMR,Myanmar,45323903
NAM,Namibia,1936399
NPL,Nepal,24980184
NLD,Netherlands,16046180
NCL,New Caledonia,217324
NZL,New Zealand,3880500
NIC,Nicaragua,5148635
NER,Niger,11308134
NGA,Nigeria,126704722
MNP,Northern Mariana Islands,69184
NOR,Norway,4513751
OMN,Oman,2279171
PAK,Pakistan,147557907
PLW,Palau,19402
PAN,Panama,3012635
PNG,Papua New Guinea,5518586
PRY,Paraguay,5453921
PER,Peru,26228274
PHL,Philippines,78964389
POL,Poland,38248076
PRT,Portugal,10292999
PRI,Puerto Rico,3837768
QAT,Qatar,608057
ROU,Romania,22131970
RUS,Russian Federation,145949580.335128
RWA,Rwanda,8456968
WSM,Samoa,177645
SMR,San Marino,27543
STP,Sao Tome and Principe,143430
SAU,Saudi Arabia,20681576
SEN,Senegal,9758841
SRB,Serbia,7503433
SYC,Seychelles,81202
SLE,Sierra Leone,4303850
SGP,Singapore,4138000
SXM,Sint Maarten (Dutch part),31189
SVK,Slovak Republic,5378867
SVN,Slovenia,1992060
SLB,Solomon Islands,420232
SOM,Somalia,7596920
ZAF,South Africa,44909738
ESP,Spain,40720484
LKA,Sri Lanka,18921794
KNA,St. Kitts and Nevis,46111
LCA,St. Lucia,157897
MAF,St. Martin (French part),27782
VCT,St. Vincent and the Grenadines,107987
SDN,Sudan,35002234
SUR,Suriname,473431
SWZ,Swaziland,1012110.86160827
SWE,Sweden,8895960
CHE,Switzerland,7229854
SYR,Syrian Arab Republic,16454926
TJK,Tajikistan,6232587
TZA,Tanzania,34917073
THA,Thailand,63898879
TLS,Timor-Leste,852522
TGO,Togo,4926142
TON,Tonga,98476
TTO,Trinidad and Tobago,1296962
TUN,Tunisia,9673600
TUR,Turkey,64544914
TKM,Turkmenistan,4551737
TCA,Turks and Caicos Islands,20728
TUV,Tuvalu,9471
UGA,Uganda,24984181
UKR,Ukraine,48683864.5779071
ARE,United Arab Emirates,3149440
GBR,United Kingdom,59107960
USA,United States,284968955
URY,Uruguay,3308356.42478972
UZB,Uzbekistan,24964500
VUT,Vanuatu,189544
VEN,"Venezuela, RB",24765000
VNM,Vietnam,78621000
VIR,Virgin Islands (U.S.),108747
PSE,West Bank and Gaza,3110463.70814895
YEM,"Yemen, Rep.",18266008
ZMB,Zambia,10449825
ZWE,Zimbabwe,12575015
