Country Code,Country Name,Value
PHL,Philippines,66173874
POL,Poland,38461408
PRT,Portugal,9982591
PRI,Puerto Rico,3615497
QAT,Qatar,491420
ROU,Romania,22763280
RUS,Russian Federation,148520000
RWA,Rwanda,5984449
WSM,Samoa,165172
SMR,San Marino,25098
STP,Sao Tome and Principe,123137
SAU,Saudi Arabia,17679720
SEN,Senegal,7915080
SRB,Serbia,7699306.77400001
SYC,Seychelles,72711.4083423562
SLE,Sierra Leone,3946835
SGP,Singapore,3313500
SVK,Slovak Republic,5325305
SVN,Slovenia,1991746
SLB,Solomon Islands,336960
SOM,Somalia,6498410
ZAF,South Africa,37473796.3971685
ESP,Spain,39189400
LKA,Sri Lanka,17925624
KNA,St. Kitts and Nevis,41380.2778078061
LCA,St. Lucia,139908
MAF,St. Martin (French part),33238
VCT,St. Vincent and the Grenadines,108051
SDN,Sudan,28605664
SUR,Suriname,424455
SWZ,Swaziland,926420
SWE,Sweden,8718561
CHE,Switzerland,6938265
SYR,Syrian Arab Republic,13438799
TJK,Tajikistan,5607922
TZA,Tanzania,28152305
THA,Thailand,58671177
TLS,Timor-Leste,821141
TGO,Togo,3897510
TON,Tonga,95541
TTO,Trinidad and Tobago,1243590
TUN,Tunisia,8657400
TUR,Turkey,56959988
TKM,Turkmenistan,3991917
TCA,Turks and Caicos Islands,13848
TUV,Tuvalu,9148
UGA,Uganda,19561967
UKR,Ukraine,52179209.7011827
ARE,United Arab Emirates,2121704
GBR,United Kingdom,57718614
USA,United States,259919000
URY,Uruguay,3177035
UZB,Uzbekistan,21942000
VUT,Vanuatu,159857
VEN,"Venezuela, RB",21121000
VNM,Vietnam,69644500
VIR,Virgin Islands (U.S.),106577
PSE,West Bank and Gaza,2262675.59985075
YEM,"Yemen, Rep.",13867656
ZMB,Zambia,8478471
ZWE,Zimbabwe,11244552
