Country Code,Country Name,Value
MYS,Malaysia,12312736
MDV,Maldives,135895
MLI,Mali,6604259
MLT,Malta,304222
MHL,Marshall Islands,25578
MRT,Mauritania,1312132
MUS,Mauritius,892000
MYT,Mayotte,45268
MEX,Mexico,60224601
FSM,"Micronesia, Fed. Sts.",63143
MDA,Moldova,3252000
MCO,Monaco,25153
MNG,Mongolia,1482599
MNE,Montenegro,548999
MAR,Morocco,17304995
MOZ,Mozambique,10620268
MMR,Myanmar,29534378
NAM,Namibia,905652
NPL,Nepal,13373069
NLD,Netherlands,13666335
NCL,New Caledonia,133000
NZL,New Zealand,3087000
NIC,Nicaragua,2794083
NER,Niger,5071204
NGA,Nigeria,65141058
MNP,Northern Mariana Islands,15232
NOR,Norway,4007313
OMN,Oman,898286
PAK,Pakistan,68482526
PLW,Palau,12280
PAN,Panama,1726672
PNG,Papua New Guinea,2809595
PRY,Paraguay,2802133
PER,Peru,15143887
PHL,Philippines,40892836
POL,Poland,34015199
PRT,Portugal,9093470
PRI,Puerto Rico,2994000
QAT,Qatar,162835
ROU,Romania,21293583
RUS,Russian Federation,134200000
RWA,Rwanda,4389619
WSM,Samoa,150373
SMR,San Marino,19734
STP,Sao Tome and Principe,82124
SAU,Saudi Arabia,7344638
SEN,Senegal,4785536
SYC,Seychelles,59600
SLE,Sierra Leone,2845392
SGP,Singapore,2263000
SVK,Slovak Republic,4739105
SVN,Slovenia,1793581
SLB,Solomon Islands,192719
SOM,Somalia,4117971
ZAF,South Africa,24728000
ESP,Spain,35530725
LKA,Sri Lanka,13810647
KNA,St. Kitts and Nevis,43600
LCA,St. Lucia,108400
MAF,St. Martin (French part),6291
VCT,St. Vincent and the Grenadines,95591
SDN,Sudan,17132264
SUR,Suriname,364497
SWZ,Swaziland,517024
SWE,Sweden,8192437
CHE,Switzerland,6338632
SYR,Syrian Arab Republic,7546139
TJK,Tajikistan,3441990
TZA,Tanzania,15977990
THA,Thailand,42398941
TLS,Timor-Leste,662962
TGO,Togo,2379649
TON,Tonga,88343
TTO,Trinidad and Tobago,1008617
TUN,Tunisia,5611000
TUR,Turkey,39585821
TKM,Turkmenistan,2520002
TCA,Turks and Caicos Islands,6546
TUV,Tuvalu,7685
UGA,Uganda,10897136
UKR,Ukraine,49015998
ARE,United Arab Emirates,533554
GBR,United Kingdom,56225800
USA,United States,215973000
URY,Uruguay,2829391
UZB,Uzbekistan,13980997
VUT,Vanuatu,99886
VEN,"Venezuela, RB",12681017
VNM,Vietnam,48030000
VIR,Virgin Islands (U.S.),94000
YEM,"Yemen, Rep.",6691425
ZMB,Zambia,4900255
ZWE,Zimbabwe,6170260
