Country Code,Country Name,Value
SEN,Senegal,6051962
SYC,Seychelles,66901.8112
SLE,Sierra Leone,3453115
SGP,Singapore,2732000
SVK,Slovak Republic,5127097
SVN,Slovenia,1932154
SLB,Solomon Islands,260869
SOM,Somalia,6419685
ZAF,South Africa,30505360.832
ESP,Spain,38278575
LKA,Sri Lanka,15986020
KNA,St. Kitts and Nevis,43668
LCA,St. Lucia,122900
MAF,St. Martin (French part),12790
VCT,St. Vincent and the Grenadines,103669
SDN,Sudan,22880132
SUR,Suriname,372398
SWZ,Swaziland,680341
SWE,Sweden,8336605
CHE,Switzerland,6441865
SYR,Syrian Arab Republic,10230958
TJK,Tajikistan,4429847
TZA,Tanzania,21182600
THA,Thailand,51346204
TLS,Timor-Leste,639513
TGO,Togo,3055479
TON,Tonga,93829
TTO,Trinidad and Tobago,1156858
TUN,Tunisia,7042550.14039959
TUR,Turkey,48360679
TKM,Turkmenistan,3151262
TCA,Turks and Caicos Islands,9096
TUV,Tuvalu,8537
UGA,Uganda,14315090
UKR,Ukraine,50754000
ARE,United Arab Emirates,1279010
GBR,United Kingdom,56422072
USA,United States,235825000
URY,Uruguay,2991478
UZB,Uzbekistan,17715706
VUT,Vanuatu,127097
VEN,"Venezuela, RB",16993078.4
VNM,Vietnam,57691661.4318255
VIR,Virgin Islands (U.S.),108000
YEM,"Yemen, Rep.",9369068
ZMB,Zambia,6575403
ZWE,Zimbabwe,8523090
