Country Code,Country Name,Value
MNG,Mongolia,1281535
MNE,Montenegro,518727
MAR,Morocco,15309995
MOZ,Mozambique,9453385
MMR,Myanmar,26164131
NAM,Namibia,780386
NPL,Nepal,11917872
NLD,Netherlands,13038526
NCL,New Caledonia,108000
NZL,New Zealand,2820000
NIC,Nicaragua,2398160
NER,Niger,4372957
NGA,Nigeria,57357275
MNP,Northern Mariana Islands,13203
NOR,Norway,3875763
OMN,Oman,731703
PAK,Pakistan,59382651
PLW,Palau,11481
PAN,Panama,1509822
PNG,Papua New Guinea,2434698
PRY,Paraguay,2482508
PER,Peru,13187182
PHL,Philippines,35451392
POL,Poland,32664300
PRT,Portugal,8680431
PRI,Puerto Rico,2718000
QAT,Qatar,108401
ROU,Romania,20250398
RUS,Russian Federation,130404000
RWA,Rwanda,3748672
WSM,Samoa,142354
SMR,San Marino,19136
STP,Sao Tome and Principe,73630
SAU,Saudi Arabia,5771846
SEN,Senegal,4096245
SYC,Seychelles,53600
SLE,Sierra Leone,2593123
SGP,Singapore,2075000
SVK,Slovak Republic,4538223
SVN,Slovenia,1724891
SLB,Solomon Islands,160256
SOM,Somalia,3601206
ZAF,South Africa,22087000
ESP,Spain,33814531
LKA,Sri Lanka,12554583
KNA,St. Kitts and Nevis,44900
LCA,St. Lucia,101400
MAF,St. Martin (French part),5450
VCT,St. Vincent and the Grenadines,90465
SDN,Sudan,14765539
SUR,Suriname,372297
SWZ,Swaziland,445735
SWE,Sweden,8042801
CHE,Switzerland,6180877
SYR,Syrian Arab Republic,6368017
TJK,Tajikistan,2941501
TZA,Tanzania,13604523
THA,Thailand,36915397
TLS,Timor-Leste,604382
TGO,Togo,2097273
TON,Tonga,84369
TTO,Trinidad and Tobago,967658
TUN,Tunisia,5127000
TUR,Turkey,35464196
TKM,Turkmenistan,2188499
TCA,Turks and Caicos Islands,5632
TUV,Tuvalu,7296
UGA,Uganda,9445932
UKR,Ukraine,47316501
ARE,United Arab Emirates,231754
GBR,United Kingdom,55663250
USA,United States,205052000
URY,Uruguay,2809117
UZB,Uzbekistan,11972994
VUT,Vanuatu,85393
VEN,"Venezuela, RB",10680678
VNM,Vietnam,42729000
VIR,Virgin Islands (U.S.),63000
YEM,"Yemen, Rep.",6144992
ZMB,Zambia,4138837
ZWE,Zimbabwe,5206229
