Country Code,Country Name,Value
USA,United States,242289000
URY,Uruguay,3048955
UZB,Uzbekistan,19095670
VUT,Vanuatu,136129
VEN,"Venezuela, RB",18382478.4
VNM,Vietnam,61750000
VIR,Virgin Islands (U.S.),106000
YEM,"Yemen, Rep.",10544972
ZMB,Zambia,7214499
ZWE,Zimbabwe,9523376
