Country Code,Country Name,Value
CRI,Costa Rica,3147451
CIV,Cote d'Ivoire,12945880
HRV,Croatia,4510000
CUB,Cuba,10654121
CYP,Cyprus,783189
CZE,Czech Republic,10308578
DNK,Denmark,5154298
DJI,Djibouti,581641
DMA,Dominica,70842
DOM,Dominican Republic,7339826
ECU,Ecuador,10493498
EGY,"Egypt, Arab Rep.",57952386
SLV,El Salvador,5413269
GNQ,Equatorial Guinea,386536
ERI,Eritrea,3180430
EST,Estonia,1561314
ETH,Ethiopia,49998845
FRO,Faeroe Islands,46995
FJI,Fiji,735262
FIN,Finland,5013740
FRA,France,58454894
PYF,French Polynesia,199464
GAB,Gabon,959631
GMB,"Gambia, The",1001252
GEO,Georgia,4835900
DEU,Germany,80013896
GHA,Ghana,15216133
GIB,Gibraltar,26921
GRC,Greece,10256292
GRL,Greenland,55500
GRD,Grenada,96368
GUM,Guam,136518
GTM,Guatemala,9131088
GIN,Guinea,6083795
GNB,Guinea-Bissau,1037431
GUY,Guyana,723448
HTI,Haiti,7273530
HND,Honduras,5026843
HKG,"Hong Kong SAR, China",5752000
HUN,Hungary,10373400
ISL,Iceland,257797
IND,India,891910180
IDN,Indonesia,187451800
IRN,"Iran, Islamic Rep.",56071545
IRQ,Iraq,18706560.7210734
IRL,Ireland,3534235
IMN,Isle of Man,70963
ISR,Israel,4949000
ITA,Italy,56758521
JAM,Jamaica,2406041.9876587
JPN,Japan,123921000
JOR,Jordan,3545000
KAZ,Kazakhstan,16450500
KEN,Kenya,24240108
KIR,Kiribati,73163
PRK,"Korea, Dem. Rep.",20466180
KOR,"Korea, Rep.",43268000
KSV,Kosovo,1898000
KWT,Kuwait,2031004
KGZ,Kyrgyz Republic,4463500
LAO,Lao PDR,4312348
LVA,Latvia,2650581
LBN,Lebanon,3026061
LSO,Lesotho,1669190
LBR,Liberia,2091355
LBY,Libya,4421885
LIE,Liechtenstein,29370
LTU,Lithuania,3704134
LUX,Luxembourg,387000
MAC,"Macao SAR, China",369493
MKD,"Macedonia, FYR",1922774
MDG,Madagascar,11620718
MWI,Malawi,9583696
MYS,Malaysia,18707774
MDV,Maldives,225709
MLI,Mali,8861362
MLT,Malta,357727
MHL,Marshall Islands,48469
MRT,Mauritania,2050456
MUS,Mauritius,1070266
MYT,Mayotte,97901
MEX,Mexico,85923799
FSM,"Micronesia, Fed. Sts.",98749
MDA,Moldova,3706000
MCO,Monaco,31330
MNG,Mongolia,2226469
MNE,Montenegro,617144
MAR,Morocco,25237951
MOZ,Mozambique,13867422
MMR,Myanmar,39855885
NAM,Namibia,1465201
NPL,Nepal,19554170
NLD,Netherlands,15069798
NCL,New Caledonia,172166.996377926
NZL,New Zealand,3495100
NIC,Nicaragua,4219176
NER,Niger,8036341
NGA,Nigeria,99986136
MNP,Northern Mariana Islands,46727
NOR,Norway,4261732
OMN,Oman,1947042
PAK,Pakistan,114970102
PLW,Palau,15471
PAN,Panama,2466083
PNG,Papua New Guinea,4261537
PRY,Paraguay,4354331
PER,Peru,22122065
PHL,Philippines,63146876
POL,Poland,38246193
PRT,Portugal,9967878
PRI,Puerto Rico,3562110
QAT,Qatar,482926
ROU,Romania,23001155
RUS,Russian Federation,148624000
RWA,Rwanda,6871192
WSM,Samoa,162504
SMR,San Marino,24442
STP,Sao Tome and Principe,118512
SAU,Saudi Arabia,16669764
SEN,Senegal,7461567
SRB,Serbia,7595636
SYC,Seychelles,70754.986086809
SLE,Sierra Leone,3995290
SGP,Singapore,3135100
SVK,Slovak Republic,5303294
SVN,Slovenia,1999429
SLB,Solomon Islands,318371
SOM,Somalia,6585079
ZAF,South Africa,35933107.7639498
ESP,Spain,38939049
LKA,Sri Lanka,17542866
KNA,St. Kitts and Nevis,41800
LCA,St. Lucia,136000
MAF,St. Martin (French part),31821
VCT,St. Vincent and the Grenadines,107755
SDN,Sudan,27159893
SUR,Suriname,413011
SWZ,Swaziland,887467
SWE,Sweden,8617375
CHE,Switzerland,6799978
SYR,Syrian Arab Republic,12690183
TJK,Tajikistan,5418785
TZA,Tanzania,26331511
THA,Thailand,57711519
TLS,Timor-Leste,767267
TGO,Togo,3747750
TON,Tonga,95305
TTO,Trinidad and Tobago,1224233
TUN,Tunisia,8318200
TUR,Turkey,55068880
TKM,Turkmenistan,3772350
TCA,Turks and Caicos Islands,12216
TUV,Tuvalu,9056
UGA,Uganda,18314701
UKR,Ukraine,52000469.7386476
ARE,United Arab Emirates,1909812
GBR,United Kingdom,57424897
USA,United States,252981000
URY,Uruguay,3131140
UZB,Uzbekistan,20952000
VUT,Vanuatu,150791
VEN,"Venezuela, RB",20197000
VNM,Vietnam,67242400
VIR,Virgin Islands (U.S.),104807
PSE,West Bank and Gaza,2068845.12553237
YEM,"Yemen, Rep.",12540234
ZMB,Zambia,8067972
ZWE,Zimbabwe,10748215
