Country Code,Country Name,Value
GIN,Guinea,4228217
GNB,Guinea-Bissau,628890
GUY,Guyana,735823
HTI,Haiti,4877645
HND,Honduras,2841609
HKG,"Hong Kong SAR, China",4123600
HUN,Hungary,10398489
ISL,Iceland,209137
IND,India,579871075
IDN,Indonesia,124507744
IRN,"Iran, Islamic Rep.",30197689
IRQ,Iraq,10700247
IRL,Ireland,3036850
IMN,Isle of Man,58567
ISR,Israel,3148000
ITA,Italy,54381345
JAM,Jamaica,1925162.4
JPN,Japan,107188000
JOR,Jordan,1633558.4
KAZ,Kazakhstan,13540301
KEN,Kenya,12082989
KIR,Kiribati,50563.2
PRK,"Korea, Dem. Rep.",15034521
KOR,"Korea, Rep.",33265648
KSV,Kosovo,1278000
KWT,Kuwait,870446
KGZ,Kyrgyz Republic,3103694
LAO,Lao PDR,2839169
LVA,Latvia,2395674
LBN,Lebanon,2597588
LSO,Lesotho,1076100
LBR,Liberia,1521565
LBY,Libya,2169965
LIE,Liechtenstein,22196
LTU,Lithuania,3213622
LUX,Luxembourg,346600
MAC,"Macao SAR, China",254280
MKD,"Macedonia, FYR",1607799
MDG,Madagascar,6909376
MWI,Malawi,4814073
MYS,Malaysia,11461117
MDV,Maldives,123266
MLI,Mali,6249101
MLT,Malta,302450
MHL,Marshall Islands,22340
MRT,Mauritania,1201462
MUS,Mauritius,852052.8
MYT,Mayotte,39955
MEX,Mexico,55081201
FSM,"Micronesia, Fed. Sts.",62297
MDA,Moldova,3132000
MCO,Monaco,24282
MNG,Mongolia,1359478
MNE,Montenegro,528905
MAR,Morocco,16099392
MOZ,Mozambique,9882427
MMR,Myanmar,27475978
NAM,Namibia,829810
NPL,Nepal,12472000
NLD,Netherlands,13328593
NCL,New Caledonia,119137.6
NZL,New Zealand,2902000
NIC,Nicaragua,2549185
NER,Niger,4640560
NGA,Nigeria,60191508
MNP,Northern Mariana Islands,14142
NOR,Norway,3933004
OMN,Oman,787002
PAK,Pakistan,62751275
PLW,Palau,11853
PAN,Panama,1595314
PNG,Papua New Guinea,2576020
PRY,Paraguay,2606357
PER,Peru,13941958
PHL,Philippines,37545635
POL,Poland,33055650
PRT,Portugal,8630430
PRI,Puerto Rico,2817256
QAT,Qatar,129227
ROU,Romania,20657957
RUS,Russian Federation,131909342.070893
RWA,Rwanda,3988895
WSM,Samoa,146330
SMR,San Marino,19395
STP,Sao Tome and Principe,76896
SAU,Saudi Arabia,6311207
SEN,Senegal,4370991
SYC,Seychelles,56067.52
SLE,Sierra Leone,2688527
SGP,Singapore,2152000
SVK,Slovak Republic,4596622
SVN,Slovenia,1752233
SLB,Solomon Islands,172319
SOM,Somalia,3673532
ZAF,South Africa,23126275.712
ESP,Spain,34502705
LKA,Sri Lanka,13063663
KNA,St. Kitts and Nevis,44400
LCA,St. Lucia,104100
MAF,St. Martin (French part),5756
VCT,St. Vincent and the Grenadines,92463
SDN,Sudan,15635185
SUR,Suriname,372648
SWZ,Swaziland,472236
SWE,Sweden,8122300
CHE,Switzerland,6260956
SYR,Syrian Arab Republic,6817940
TJK,Tajikistan,3136061
TZA,Tanzania,14504837
THA,Thailand,39109571
TLS,Timor-Leste,637590
TGO,Togo,2225052
TON,Tonga,86347
TTO,Trinidad and Tobago,985548
TUN,Tunisia,5294324.88571644
TUR,Turkey,37054168
TKM,Turkmenistan,2318070
TCA,Turks and Caicos Islands,5924
TUV,Tuvalu,7459
UGA,Uganda,10012125
UKR,Ukraine,48050256
ARE,United Arab Emirates,322868
GBR,United Kingdom,56086065
USA,United States,209896000
URY,Uruguay,2820734
UZB,Uzbekistan,12759275
VUT,Vanuatu,90831
VEN,"Venezuela, RB",11428022
VNM,Vietnam,44758083.2
VIR,Virgin Islands (U.S.),76000
YEM,"Yemen, Rep.",6323380
ZMB,Zambia,4426079
ZWE,Zimbabwe,5573154
