Country Code,Country Name,Value
JAM,Jamaica,1760000
JPN,Japan,98883000
JOR,Jordan,1128000
KAZ,Kazakhstan,11909001
KEN,Kenya,9504635
KIR,Kiribati,44800
PRK,"Korea, Dem. Rep.",12323345
KOR,"Korea, Rep.",28530000
KSV,Kosovo,1078000
KWT,Kuwait,484205
KGZ,Kyrgyz Republic,2573494
LAO,Lao PDR,2391060
LVA,Latvia,2265919
LBN,Lebanon,2203902
LSO,Lesotho,933664
LBR,Liberia,1261555
LBY,Libya,1622996
LIE,Liechtenstein,18717
LTU,Lithuania,2971450
LUX,Luxembourg,331500
MAC,"Macao SAR, China",206906
MKD,"Macedonia, FYR",1481397
MDG,Madagascar,5764278
MWI,Malawi,3974682
MYS,Malaysia,9569499
MDV,Maldives,102909
MLI,Mali,5597238
MLT,Malta,318800
MHL,Marshall Islands,17282
MRT,Mauritania,983773
MUS,Mauritius,753000
MYT,Mayotte,30455
MEX,Mexico,44898430
FSM,"Micronesia, Fed. Sts.",52236
MDA,Moldova,2825000
MCO,Monaco,22749
MNG,Mongolia,1109312
MNE,Montenegro,506646
MAR,Morocco,13323000
MOZ,Mozambique,8473839
MMR,Myanmar,23330184
NAM,Namibia,682554
NPL,Nepal,10707313
NLD,Netherlands,12294732
NCL,New Caledonia,92000
NZL,New Zealand,2628000
NIC,Nicaragua,2061878
NER,Niger,3765632
NGA,Nigeria,51195706
MNP,Northern Mariana Islands,11157
NOR,Norway,3723168
OMN,Oman,630553
PAK,Pakistan,51993059
PLW,Palau,10782
PAN,Panama,1305667
PNG,Papua New Guinea,2161087
PRY,Paraguay,2176195
PER,Peru,11466936
PHL,Philippines,30606162
POL,Poland,31444950
PRT,Portugal,8998595
PRI,Puerto Rico,2594000
QAT,Qatar,73073
ROU,Romania,19031576
RUS,Russian Federation,126745000
RWA,Rwanda,3220770
WSM,Samoa,126931
SMR,San Marino,17439
STP,Sao Tome and Principe,64803
SAU,Saudi Arabia,4787033
SEN,Senegal,3504782
SYC,Seychelles,47500
SLE,Sierra Leone,2373308
SGP,Singapore,1887000
SVK,Slovak Republic,4370983
SVN,Slovenia,1649160
SLB,Solomon Islands,137041
SOM,Somalia,3170982
ZAF,South Africa,19832000
ESP,Spain,31954292
LKA,Sri Lanka,11215216
KNA,St. Kitts and Nevis,48700
LCA,St. Lucia,93400
MAF,St. Martin (French part),4841
VCT,St. Vincent and the Grenadines,85973
SDN,Sudan,13020968
SUR,Suriname,332197
SWZ,Swaziland,391553
SWE,Sweden,7733853
CHE,Switzerland,5856472
SYR,Syrian Arab Republic,5378287
TJK,Tajikistan,2512493
TZA,Tanzania,11682835
THA,Thailand,31792743
TLS,Timor-Leste,547681
TGO,Togo,1699541
TON,Tonga,74364
TTO,Trinidad and Tobago,893922
TUN,Tunisia,4630000
TUR,Turkey,31837999
TKM,Turkmenistan,1890000
TCA,Turks and Caicos Islands,5669
TUV,Tuvalu,6819
UGA,Uganda,8014352
UKR,Ukraine,45340503
ARE,United Arab Emirates,146387
GBR,United Kingdom,54348050
USA,United States,194303000
URY,Uruguay,2693906
UZB,Uzbekistan,10233502
VUT,Vanuatu,74287
VEN,"Venezuela, RB",9067485
VNM,Vietnam,38341000
VIR,Virgin Islands (U.S.),44000
YEM,"Yemen, Rep.",5632206
ZMB,Zambia,3537265
ZWE,Zimbabwe,4422087
